Date,AAPL,IBM,NFLX,TSLA
2012-04-09,19.33953285217285,129.3135528564453,15.239999771118164,2.2100000381469727
2012-04-10,19.10274314880371,127.66670227050781,14.5600004196167,2.1640000343322754
2012-04-11,19.034658432006836,127.82443237304688,14.258570671081543,2.2060000896453857
2012-04-12,18.930387496948242,129.55331420898438,14.894286155700684,2.22933292388916
2012-04-13,18.397228240966797,127.96324920654297,14.881428718566895,2.239332914352417
2012-04-16,17.63425636291504,127.91275024414062,14.449999809265137,2.1500000953674316
2012-04-17,18.533100128173828,130.89727783203125,15.28857135772705,2.1493330001831055
2012-04-18,18.491758346557617,126.27854919433594,15.279999732971191,2.177333116531372
2012-04-19,17.856464385986328,125.8873291015625,15.29857063293457,2.2106668949127197
2012-04-20,17.416919708251953,125.94410705566406,15.158571243286133,2.2106668949127197
2012-04-23,17.378015518188477,125.32574462890625,14.54857063293457,2.129333019256592
2012-04-24,17.0308780670166,126.1965103149414,12.525713920593262,2.121332883834839
2012-04-25,18.542224884033203,128.4490966796875,12.335714340209961,2.194000005722046
2012-04-26,18.472309112548828,129.7174072265625,12.152856826782227,2.2326669692993164
2012-04-27,18.32944107055664,130.4934844970703,11.962857246398926,2.2226669788360596
2012-04-30,17.75128936767578,130.663818359375,11.44857120513916,2.208667039871216
2012-05-01,17.695051193237305,131.24432373046875,11.622857093811035,2.252000093460083
2012-05-02,17.812088012695312,131.2822265625,11.747142791748047,2.262666940689087
2012-05-03,17.68562889099121,130.76480102539062,10.852856636047363,2.1640000343322754
2012-05-04,17.18195343017578,129.34507751464844,10.44857120513916,2.121999979019165
2012-05-07,17.310527801513672,128.5626678466797,10.492856979370117,2.1646668910980225
2012-05-08,17.271015167236328,127.66294860839844,10.398571014404297,2.012666940689087
2012-05-09,17.301410675048828,127.50450897216797,10.621429443359375,2.003999948501587
2012-05-10,17.342145919799805,127.10530090332031,10.34571361541748,2.1973330974578857
2012-05-11,17.22632598876953,127.46653747558594,11.054286003112793,2.1500000953674316
2012-05-14,16.96826171875,126.37033081054688,10.994285583496094,2.003999948501587
2012-05-15,16.814754486083984,126.11690521240234,11.068571090698242,1.9620000123977661
2012-05-16,16.5992431640625,126.55412292480469,10.600000381469727,1.9453330039978027
2012-05-17,16.114097595214844,125.38821411132812,10.281429290771484,1.9046670198440552
2012-05-18,16.12200927734375,124.11463928222656,9.994285583496094,1.8373329639434814
2012-05-21,17.061275482177734,125.30585479736328,10.248571395874023,1.9179999828338623
2012-05-22,16.93025779724121,124.71024322509766,9.672857284545898,2.053333044052124
2012-05-23,17.343366622924805,124.2667236328125,10.272856712341309,2.068000078201294
2012-05-24,17.184078216552734,124.2476806640625,10.03857135772705,2.018666982650757
2012-05-25,17.09197425842285,123.11347961425781,10.031429290771484,1.987333059310913
2012-05-29,17.39533805847168,124.48213958740234,9.920000076293945,2.1126670837402344
2012-05-30,17.605079650878906,123.25920104980469,9.619999885559082,2.0273330211639404
2012-05-31,17.561309814453125,122.2264175415039,9.062856674194336,1.9666670560836792
2012-06-01,17.052459716796875,119.80597686767578,8.992856979370117,1.8766670227050781
2012-06-04,17.152769088745117,119.4638442993164,9.285714149475098,1.858667016029358
2012-06-05,17.108386993408203,119.88200378417969,9.261428833007812,1.8606669902801514
2012-06-06,17.37071990966797,122.91706848144531,9.411429405212402,1.9479999542236328
2012-06-07,17.378618240356445,123.20220947265625,9.234286308288574,1.9286669492721558
2012-06-08,17.640031814575195,123.6457748413086,9.377142906188965,2.0053329467773438
2012-06-11,17.361909866333008,121.97933197021484,9.0,1.9413330554962158
2012-06-12,17.513582229614258,123.27192687988281,9.002857208251953,1.9773329496383667
2012-06-13,17.39200210571289,122.35319519042969,8.975713729858398,1.9846669435501099
2012-06-14,17.37284278869629,123.62041473388672,8.95142936706543,1.9593329429626465
2012-06-15,17.451885223388672,126.15491485595703,9.398571014404297,1.99399995803833
2012-06-18,17.805997848510742,125.64165496826172,9.532856941223145,2.122667074203491
2012-06-19,17.85555648803711,126.04718017578125,9.975713729858398,2.1393330097198486
2012-06-20,17.804790496826172,125.95214080810547,9.737142562866211,2.252000093460083
2012-06-21,17.559476852416992,122.53687286376953,9.40571403503418,2.1459999084472656
2012-06-22,17.69414520263672,122.73335266113281,9.694286346435547,2.25266695022583
2012-06-25,17.34974479675293,122.20103454589844,9.575714111328125,2.2073330879211426
2012-06-26,17.388042449951172,121.62444305419922,9.54285717010498,2.107332944869995
2012-06-27,17.46312141418457,122.2898178100586,9.498571395874023,2.130666971206665
2012-06-28,17.297456741333008,121.2760009765625,9.622857093811035,2.0940001010894775
2012-06-29,17.75189971923828,123.92457580566406,9.784285545349121,2.0859999656677246
2012-07-02,18.01087760925293,124.08296203613281,9.692856788635254,2.0266671180725098
2012-07-03,18.220317840576172,124.14630126953125,10.291428565979004,2.0439999103546143
2012-07-05,18.540401458740234,123.74079895019531,11.674285888671875,2.0820000171661377
2012-07-06,18.41698455810547,121.28235626220703,11.69857120513916,2.065999984741211
2012-07-09,18.66046142578125,120.17984771728516,11.855713844299316,2.0993330478668213
2012-07-10,18.487810134887695,118.01912689208984,11.46142864227295,2.0846669673919678
2012-07-11,18.372907638549805,117.37919616699219,11.662857055664062,2.1006669998168945
2012-07-12,18.204818725585938,116.01058197021484,12.138570785522461,2.180000066757202
2012-07-13,18.389328002929688,117.8607406616211,12.128570556640625,2.2833330631256104
2012-07-16,18.44829559326172,117.08771514892578,11.854286193847656,2.3973329067230225
2012-07-17,18.449209213256836,116.36538696289062,11.682856559753418,2.2233328819274902
2012-07-18,18.42853546142578,119.28005981445312,11.609999656677246,2.1433329582214355
2012-07-19,18.673526763916016,123.77245330810547,11.874285697937012,2.1513330936431885
2012-07-20,18.368967056274414,121.94129943847656,11.688570976257324,2.119333028793335
2012-07-23,18.35466957092285,120.91483306884766,11.420000076293945,2.0439999103546143
2012-07-24,18.266210556030273,120.60433197021484,11.484286308288574,1.9893330335617065
2012-07-25,17.47740364074707,121.07323455810547,8.611429214477539,1.9299999475479126
2012-07-26,17.47467803955078,122.8917236328125,8.144286155700684,1.8753329515457153
2012-07-27,17.787158966064453,124.4377212524414,8.417142868041992,1.9673329591751099
2012-07-30,18.08717918395996,124.62153625488281,8.25,1.8233330249786377
2012-07-31,18.56531524658203,124.177978515625,8.121429443359375,1.8279999494552612
2012-08-01,18.44525146484375,123.67110443115234,7.785714149475098,1.75
2012-08-02,18.475040435791016,123.20858001708984,7.695713996887207,1.7400000095367432
2012-08-03,18.71548843383789,125.78740692138672,7.7014288902282715,1.8179999589920044
2012-08-06,18.923702239990234,125.93948364257812,8.1128568649292,1.8846670389175415
2012-08-07,18.87384796142578,126.68080139160156,8.271429061889648,2.016666889190674
2012-08-08,18.84193229675293,126.64895629882812,8.257143020629883,1.9393329620361328
2012-08-09,18.949392318725586,126.26084899902344,8.272856712341309,1.9606670141220093
2012-08-10,18.979005813598633,126.8144760131836,8.557143211364746,1.996000051498413
2012-08-13,19.232383728027344,126.63629150390625,8.558570861816406,2.078000068664551
2012-08-14,19.28397560119629,126.17808532714844,8.822856903076172,1.9613330364227295
2012-08-15,19.257720947265625,126.24811553955078,9.037142753601074,1.9600000381469727
2012-08-16,19.425931930541992,127.8007583618164,9.187143325805664,2.0199999809265137
2012-08-17,19.78523826599121,128.0425567626953,9.098570823669434,2.000667095184326
2012-08-20,20.305429458618164,127.58438110351562,9.177143096923828,1.9673329591751099
2012-08-21,20.02793312072754,126.40716552734375,9.371429443359375,1.9406670331954956
2012-08-22,20.418987274169922,125.51632690429688,9.342857360839844,1.9966670274734497
2012-08-23,20.228506088256836,124.530029296875,9.149999618530273,2.0486669540405273
2012-08-24,20.24651527404785,125.84722900390625,9.022856712341309,1.9666670560836792
2012-08-27,20.62688636779785,124.52368927001953,8.912857055664062,1.8880000114440918
2012-08-28,20.600017547607422,124.00186920166016,8.992856979370117,1.9126670360565186
2012-08-29,20.559415817260742,124.13548278808594,9.062856674194336,1.8940000534057617
2012-08-30,20.2663516998291,123.04734802246094,8.640000343322754,1.8940000534057617
2012-08-31,20.308176040649414,123.98912048339844,8.531429290771484,1.901332974433899
2012-09-04,20.605207443237305,123.79183959960938,7.989999771118164,1.8760000467300415
2012-09-05,20.460506439208984,124.11001586914062,7.851428985595703,1.8626669645309448
2012-09-06,20.644899368286133,126.69354248046875,8.092857360839844,1.9033329486846924
2012-09-07,20.77219581604004,126.94808197021484,8.09428596496582,1.9566669464111328
2012-09-10,20.23185920715332,127.87075805664062,7.9885711669921875,1.824666976928711
2012-09-11,20.16621971130371,129.34707641601562,8.165714263916016,1.8533329963684082
2012-09-12,20.447078704833984,129.6651611328125,8.172857284545898,1.8853329420089722
2012-09-13,20.849740982055664,131.3133087158203,8.285714149475098,1.9653329849243164
2012-09-14,21.103111267089844,131.59963989257812,8.645713806152344,2.0260000228881836
2012-09-17,21.36259651184082,131.81602478027344,8.145713806152344,2.169332981109619
2012-09-18,21.427627563476562,131.7650909423828,8.008570671081543,2.0893330574035645
2012-09-19,21.433427810668945,131.35784912109375,8.148571014404297,2.069999933242798
2012-09-20,21.329635620117188,131.1988067626953,8.39142894744873,2.059999942779541
2012-09-21,21.37205696105957,131.0714569091797,8.255714416503906,2.001332998275757
2012-09-24,21.088151931762695,130.6324462890625,8.055713653564453,2.0439999103546143
2012-09-25,20.561561584472656,130.43515014648438,7.685713768005371,1.843999981880188
2012-09-26,20.306350708007812,129.81155395507812,7.87571382522583,1.8359999656677246
2012-09-27,20.7990665435791,131.0269775390625,7.935713768005371,1.8993330001831055
2012-09-28,20.364959716796875,132.0069122314453,7.7771430015563965,1.9520000219345093
2012-10-01,20.129587173461914,133.9285888671875,8.007143020629883,1.944000005722046
2012-10-02,20.188203811645508,133.52774047851562,8.065713882446289,1.9866670370101929
2012-10-03,20.497751235961914,133.95407104492188,8.9399995803833,1.9533330202102661
2012-10-04,20.35579490661621,133.87771606445312,9.524286270141602,1.9600000381469727
2012-10-05,19.92200469970703,134.00498962402344,9.508570671081543,1.9259999990463257
2012-10-08,19.481796264648438,133.51502990722656,10.502857208251953,1.9500000476837158
2012-10-09,19.410972595214844,132.35052490234375,9.361429214477539,1.891332983970642
2012-10-10,19.565441131591797,130.96966552734375,9.35714340209961,1.8933329582214355
2012-10-11,19.174375534057617,130.93148803710938,9.425713539123535,1.8880000114440918
2012-10-12,19.223535537719727,132.2296600341797,9.1899995803833,1.8426669836044312
2012-10-15,19.37769317626953,132.94866943359375,9.251428604125977,1.8220000267028809
2012-10-16,19.836528778076172,134.26583862304688,9.435713768005371,1.8706669807434082
2012-10-17,19.678386688232422,127.6671371459961,9.78857135772705,1.9213329553604126
2012-10-18,19.312978744506836,124.05911254882812,9.622857093811035,1.869333028793335
2012-10-19,18.616943359375,123.04096984863281,9.282856941223145,1.8493330478668213
2012-10-22,19.355409622192383,123.7027816772461,9.697142601013184,1.8566670417785645
2012-10-23,18.724403381347656,121.6983413696289,9.74571418762207,1.8926670551300049
2012-10-24,18.830331802368164,121.36105346679688,8.588570594787598,1.8279999494552612
2012-10-25,18.607786178588867,121.92105102539062,8.787142753601074,1.8346669673919678
2012-10-26,18.438661575317383,122.98372650146484,9.9399995803833,1.8253329992294312
2012-10-31,18.17368507385254,123.78547668457031,11.319999694824219,1.8753329515457153
2012-11-01,18.210935592651367,125.45267486572266,11.098570823669434,1.9500000476837158
2012-11-02,17.60831642150879,123.08555603027344,10.985713958740234,1.9279999732971191
2012-11-05,17.84703826904297,123.5373306274414,11.177143096923828,2.0999999046325684
2012-11-06,17.793006896972656,124.129150390625,10.90999984741211,2.076667070388794
2012-11-07,17.112199783325195,122.17340087890625,11.097143173217773,2.1026670932769775
2012-11-08,16.491191864013672,121.49594116210938,10.852856636047363,2.0873329639434814
2012-11-09,16.776704788208008,121.20196533203125,11.128570556640625,2.0213329792022705
2012-11-12,16.6469783782959,120.95275115966797,11.170000076293945,2.0713329315185547
2012-11-13,16.649137496948242,120.35831451416016,11.372857093811035,2.107332944869995
2012-11-14,16.46451759338379,118.5624771118164,11.397143363952637,2.0920000076293945
2012-11-15,16.11920928955078,118.7796859741211,11.640000343322754,2.0546669960021973
2012-11-16,16.182384490966797,119.47631072998047,11.557143211364746,2.122667074203491
2012-11-19,17.349254608154297,121.65577697753906,11.622857093811035,2.194667100906372
2012-11-20,17.201438903808594,120.92073822021484,11.771429061889648,2.200000047683716
2012-11-21,17.225666046142578,121.61740112304688,11.85714340209961,2.1646668910980225
2012-11-23,17.526195526123047,123.66258239746094,11.850000381469727,2.1419999599456787
2012-11-26,18.079133987426758,123.27271270751953,11.722857475280762,2.1513330936431885
2012-11-27,17.93346405029297,122.21820831298828,11.868571281433105,2.1433329582214355
2012-11-28,17.87703514099121,122.69750213623047,11.747142791748047,2.2153329849243164
2012-11-29,18.073915481567383,122.4098892211914,11.625714302062988,2.246000051498413
2012-11-30,17.94879722595215,121.476806640625,11.672857284545898,2.254667043685913
2012-12-03,17.976703643798828,121.09972381591797,10.85714340209961,2.308000087738037
2012-12-04,17.659605026245117,121.02303314208984,12.378570556640625,2.259999990463257
2012-12-05,16.523082733154297,120.56925964355469,11.90999984741211,2.24733304977417
2012-12-06,16.782224655151367,121.24032592773438,12.3100004196167,2.259999990463257
2012-12-07,16.353191375732422,122.6783218383789,12.282856941223145,2.2780001163482666
2012-12-10,16.248004913330078,123.10655975341797,12.114286422729492,2.3046669960021973
2012-12-11,16.60282325744629,124.1163558959961,12.29714298248291,2.3519999980926514
2012-12-12,16.52952766418457,123.31746673583984,12.96142864227295,2.3506669998168945
2012-12-13,16.244020462036133,122.703857421875,13.222857475280762,2.2406671047210693
2012-12-14,15.633743286132812,122.55691528320312,13.328571319580078,2.253999948501587
2012-12-17,15.910965919494629,123.7456283569336,13.528571128845215,2.293333053588867
2012-12-18,16.373125076293945,125.06863403320312,13.662857055664062,2.305999994277954
2012-12-19,16.140365600585938,124.67879486083984,13.425713539123535,2.307332992553711
2012-12-20,15.999908447265625,124.48064422607422,13.35714340209961,2.295332908630371
2012-12-21,15.926305770874023,123.61783599853516,13.04857063293457,2.266666889190674
2012-12-24,15.952068328857422,122.96589660644531,12.890000343322754,2.2853329181671143
2012-12-26,15.732183456420898,122.6783218383789,12.949999809265137,2.239332914352417
2012-12-27,15.795356750488281,123.16407775878906,12.928570747375488,2.246000051498413
2012-12-28,15.627606391906738,121.32344055175781,12.761428833007812,2.2146670818328857
2012-12-31,16.320077896118164,122.42267608642578,13.227143287658691,2.257999897003174
2013-01-02,16.837116241455078,125.49044036865234,13.144286155700684,2.357332944869995
2013-01-03,16.624591827392578,124.8001937866211,13.79857063293457,2.318000078201294
2013-01-04,16.161523818969727,123.98213958740234,13.71142864227295,2.293333053588867
2013-01-07,16.066455841064453,123.43887329101562,14.171428680419922,2.2893331050872803
2013-01-08,16.109695434570312,123.26631164550781,13.880000114440918,2.245332956314087
2013-01-09,15.857917785644531,122.91483306884766,13.70142936706543,2.2426669597625732
2013-01-10,16.054494857788086,123.27271270751953,14.0,2.23533296585083
2013-01-11,15.956058502197266,124.27616119384766,14.470000267028809,2.194000005722046
2013-01-14,15.387185096740723,123.10655975341797,14.778571128845215,2.2173330783843994
2013-01-15,14.901721000671387,123.02984619140625,14.527142524719238,2.259999990463257
2013-01-16,15.520272254943848,123.08735656738281,13.925713539123535,2.2733330726623535
2013-01-17,15.415695190429688,123.76485443115234,13.95714282989502,2.2920000553131104
2013-01-18,15.333511352539062,124.28892517089844,14.167142868041992,2.301332950592041
2013-01-22,15.4797945022583,125.3178482055664,13.972857475280762,2.3459999561309814
2013-01-23,15.763157844543457,130.83985900878906,14.751428604125977,2.4000000953674316
2013-01-24,13.815496444702148,130.64810180664062,20.979999542236328,2.4660000801086426
2013-01-25,13.489811897277832,130.9996337890625,24.222856521606445,2.4653329849243164
2013-01-28,13.794949531555176,130.97409057617188,23.158571243286133,2.5353329181671143
2013-01-29,14.053778648376465,130.3157501220703,24.15999984741211,2.5299999713897705
2013-01-30,14.009618759155273,130.0728759765625,23.957143783569336,2.501332998275757
2013-01-31,13.968522071838379,129.7853240966797,23.605714797973633,2.500667095184326
2013-02-01,13.911174774169922,131.13381958007812,23.542856216430664,2.553333044052124
2013-02-04,13.564640045166016,130.24545288085938,24.96285629272461,2.5160000324249268
2013-02-05,14.04058837890625,129.60633850097656,24.912857055664062,2.5420000553131104
2013-02-06,14.02556324005127,129.01588439941406,26.34428596496582,2.611332893371582
2013-02-07,14.442597389221191,128.19439697265625,25.994285583496094,2.631999969482422
2013-02-08,14.651118278503418,129.439453125,25.85285758972168,2.615999937057495
2013-02-11,14.803800582885742,128.4639129638672,25.412857055664062,2.561332941055298
2013-02-12,14.432731628417969,128.38690185546875,25.421428680419922,2.5260000228881836
2013-02-13,14.405278205871582,128.41903686523438,26.610000610351562,2.563333034515381
2013-02-14,14.392321586608887,128.13661193847656,26.77142906188965,2.551332950592041
2013-02-15,14.193982124328613,128.99020385742188,27.072856903076172,2.4693329334259033
2013-02-19,14.188739776611328,128.56663513183594,28.064285278320312,2.618666887283325
2013-02-20,13.84511661529541,127.91841888427734,26.731428146362305,2.569333076477051
2013-02-21,13.759056091308594,127.28937530517578,26.735713958740234,2.3440001010894775
2013-02-22,13.9055757522583,129.06080627441406,25.694286346435547,2.4073328971862793
2013-02-25,13.658501625061035,126.76318359375,25.617143630981445,2.2920000553131104
2013-02-26,13.8488187789917,127.80931091308594,26.29857063293457,2.295332908630371
2013-02-27,13.713094711303711,129.8566436767578,26.33142852783203,2.3399999141693115
2013-02-28,13.615315437316895,128.8939208984375,26.86857032775879,2.322000026702881
2013-03-01,13.27817153930664,130.22889709472656,27.0528564453125,2.309999942779541
2013-03-04,12.956759452819824,131.69219970703125,25.887142181396484,2.371999979019165
2013-03-05,13.298839569091797,132.55221557617188,25.961429595947266,2.4433329105377197
2013-03-06,13.129803657531738,133.7395477294922,26.134286880493164,2.512666940689087
2013-03-07,13.281564712524414,134.4070587158203,25.937143325805664,2.5486669540405273
2013-03-08,13.316730499267578,135.02320861816406,26.385713577270508,2.564666986465454
2013-03-11,13.506427764892578,134.8306427001953,25.7785701751709,2.6066670417785645
2013-03-12,13.215246200561523,135.13230895996094,26.015714645385742,2.6080000400543213
2013-03-13,13.212778091430664,136.10142517089844,27.479999542236328,2.5986669063568115
2013-03-14,13.340789794921875,138.50177001953125,26.90999984741211,2.456666946411133
2013-03-15,13.685029029846191,137.93699645996094,26.407142639160156,2.3526670932769775
2013-03-18,14.057025909423828,136.83950805664062,26.51285743713379,2.3433330059051514
2013-03-19,14.019088745117188,136.9871063232422,25.90999984741211,2.3386669158935547
2013-03-20,13.944750785827637,138.02685546875,26.149999618530273,2.396667003631592
2013-03-21,13.964798927307129,136.2297821044922,25.998571395874023,2.4006669521331787
2013-03-22,14.247963905334473,136.11424255371094,25.899999618530273,2.441333055496216
2013-03-25,14.29947280883789,135.25424194335938,25.8271427154541,2.502000093460083
2013-03-26,14.224210739135742,136.29393005371094,27.229999542236328,2.5239999294281006
2013-03-27,13.944750785827637,135.3505401611328,27.177143096923828,2.5439999103546143
2013-03-28,13.654182434082031,136.8972625732422,27.040000915527344,2.5260000228881836
2013-04-01,13.230052947998047,136.30677795410156,26.06142807006836,2.9286670684814453
2013-04-02,13.257194519042969,137.57760620117188,25.24142837524414,2.9560000896453857
2013-04-03,13.325058937072754,136.4864959716797,24.248571395874023,2.740000009536743
2013-04-04,13.193344116210938,135.62005615234375,23.812856674194336,2.8006670475006104
2013-04-05,13.053927421569824,134.40065002441406,23.522857666015625,2.757999897003174
2013-04-08,13.146766662597656,134.34288024902344,23.294286727905273,2.7886669635772705
2013-04-09,13.17052173614502,134.2786865234375,24.194286346435547,2.700000047683716
2013-04-10,13.439187049865723,136.06292724609375,23.724285125732422,2.7906670570373535
2013-04-11,13.397237777709961,136.6533660888672,24.715713500976562,2.9059998989105225
2013-04-12,13.257506370544434,135.66500854492188,24.742856979370117,2.9166669845581055
2013-04-15,12.950590133666992,134.30438232421875,25.21428680419922,2.886667013168335
2013-04-16,13.147693634033203,136.06292724609375,25.121429443359375,3.0393331050872803
2013-04-17,12.42467212677002,134.56753540039062,24.194286346435547,3.0299999713897705
2013-04-18,12.09307861328125,132.95018005371094,23.402856826782227,3.131333112716675
2013-04-19,12.046194076538086,121.94319915771484,23.338571548461914,3.188667058944702
2013-04-22,12.297276496887207,120.55050659179688,24.90999984741211,3.3459999561309814
2013-04-23,12.527390480041504,122.97651672363281,30.998571395874023,3.4006669521331787
2013-04-24,12.506721496582031,123.04067993164062,30.959999084472656,3.361999988555908
2013-04-25,12.596789360046387,124.47832489013672,30.53571319580078,3.4666669368743896
2013-04-26,12.868850708007812,124.70934295654297,30.792856216430664,3.413332939147949
2013-04-29,13.267377853393555,127.81571197509766,30.715713500976562,3.6626670360565186
2013-04-30,13.657882690429688,129.99139404296875,30.867143630981445,3.5993330478668213
2013-05-01,13.550233840942383,128.12376403808594,30.415714263916016,3.552000045776367
2013-05-02,13.742400169372559,129.89517211914062,30.641429901123047,3.607332944869995
2013-05-03,13.879973411560059,131.25582885742188,30.492856979370117,3.636667013168335
2013-05-06,14.21094799041748,130.14547729492188,30.09857177734375,3.9666669368743896
2013-05-07,14.147713661193848,130.6909942626953,29.46428680419922,3.700666904449463
2013-05-08,14.307496070861816,132.07089233398438,29.801429748535156,3.7193329334259033
2013-05-09,14.182674407958984,131.0520782470703,30.915714263916016,4.626667022705078
2013-05-10,14.064684867858887,131.84523010253906,31.09857177734375,5.117332935333252
2013-05-13,14.11964225769043,130.55557250976562,32.76856994628906,5.853332996368408
2013-05-14,13.781821250915527,131.03273010253906,33.424285888671875,5.549333095550537
2013-05-15,13.315760612487793,131.10365295410156,34.771427154541016,5.656000137329102
2013-05-16,13.493678092956543,131.9871063232422,33.861427307128906,6.150000095367432
2013-05-17,13.452690124511719,134.40516662597656,34.14285659790039,6.099999904632568
2013-05-20,13.752942085266113,133.8634796142578,34.22142791748047,5.995999813079834
2013-05-21,13.651412010192871,134.54054260253906,33.869998931884766,5.8393330574035645
2013-05-22,13.703885078430176,133.47015380859375,32.65142822265625,5.815999984741211
